created_at,solved_at,average hours to resolution,initial_response,month created,cases count,channel,satisfaction,subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric_set_id,metric_set_full_resolution_time_in_minutes_business,metric_set_agent_wait_time_in_minutes_calendar,via_source_from_address,via_source_from_name,via_source_to_address,via_source_to_name,via_source_rel,requester_domain,submitter_domain,assignee_domain,Username__c,Order ID__c,Username of person being reported__c,Links to evidence of abuse__c,satisfaction_rating_id,satisfaction_rating_comment,via_source_from_ticket_id,via_source_from_subject,_BATCH_ID_,_BATCH_LAST_RUN_
1/7/18 0:00,9/1/17 0:00,12,3308,2018-01,pkWTiHE5,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ql5kq15j,,0,Colby@modocorp.com,Gemma Randall,Barrett@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
1/12/18 0:00,12/5/17 0:00,74,3047,2018-01,mcfu84g2,api,good,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2WpKc1oo,,0,Forrest@modocorp.com,Barbara Sawyer,Shelley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
12/18/17 0:00,10/27/17 0:00,20,3446,2017-12,FW5NAJHP,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FFnBocA8,,0,Wilma@modocorp.com,Uma Martinez,Lionel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
9/1/17 0:00,10/24/17 0:00,64,1598,2017-09,FuRsqlre,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQjXnyBX,,1,Germane@modocorp.com,Whoopi Diaz,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
8/10/17 0:00,11/23/17 0:00,71,3376,2017-08,a3w5nAkO,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H9MnYquO,,1,Abra@modocorp.com,Lunea Beasley,Shad@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
6/19/17 0:00,10/24/17 0:00,53,733,2017-06,PL1zYkGO,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KH3uV5Zv,,1,Quail@modocorp.com,Yuri Bean,Ifeoma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
3/19/17 0:00,11/11/17 0:00,42,883,2017-03,YPhw9R4F,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urnyX1NE,,1,Marcia@modocorp.com,Jolene Flynn,Amal@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
9/30/17 0:00,9/5/17 0:00,10,1711,2017-09,f53d5FRX,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HtJl8PHt,,1,Armand@modocorp.com,Fulton Hopper,Riley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
8/28/17 0:00,3/23/17 0:00,66,3108,2017-08,LMMSsKZI,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9JQbggy,,0,Quail@modocorp.com,Yuri Bean,Ifeoma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
7/18/17 0:00,1/5/18 0:00,36,150,2017-07,9TZIaWDs,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1UbEmvwU,,0,Rudyard@modocorp.com,Colton Baldwin,Noble@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
10/13/17 0:00,3/7/17 0:00,1,525,2017-10,t9zBccAA,api,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LgnqPKbP,,0,Colton@modocorp.com,Naomi Malone,Shelley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
7/1/17 0:00,1/9/18 0:00,30,3059,2017-07,qrmkrc1n,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CX2B9rbO,,0,Quail@modocorp.com,Yuri Bean,Ifeoma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
6/20/17 0:00,4/24/17 0:00,30,2076,2017-06,cydE54ZU,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MgWs08Cs,,0,Knox@modocorp.com,Colby Delaney,Virginia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
10/21/17 0:00,10/10/17 0:00,70,2037,2017-10,Tmg8vrtQ,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waoY6wWP,,0,Blaine@modocorp.com,Venus Dalton,Dillon@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
3/12/18 0:00,4/22/17 0:00,66,3033,2018-03,4C3lxUmI,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peq6g128,,0,Jolene@modocorp.com,Hedley Hopper,Kerry@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
3/6/18 0:00,11/18/17 0:00,69,3297,2018-03,u0G1JuvM,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zPHC7GN4,,1,Cain@modocorp.com,Omar Norris,Emmanuel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
3/23/18 0:00,7/6/17 0:00,73,3631,2018-03,urO3GjSr,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QrCPKpz8,,1,Kimberley@modocorp.com,Kendall Cross,Jelani@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
9/5/17 0:00,10/18/17 0:00,39,2756,2017-09,If3Gf2zr,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vz4kY41f,,0,Lamar@modocorp.com,Jelani Baldwin,Lavinia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
11/22/17 0:00,4/22/17 0:00,28,210,2017-11,c7lLITOE,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yneA6ukx,,1,Cain@modocorp.com,Omar Norris,Emmanuel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
4/22/17 0:00,1/4/18 0:00,67,2143,2017-04,2kLiJRaN,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eSvfJWXx,,0,Jolene@modocorp.com,Hedley Hopper,Kerry@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
4/2/17 0:00,8/10/17 0:00,9,360,2017-04,uNn8Sol8,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,irql1NKI,,0,Cain@modocorp.com,Omar Norris,Emmanuel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
3/17/17 0:00,3/3/18 0:00,63,3809,2017-03,IYF1bd5f,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lGmz4d2u,,1,Lamar@modocorp.com,Jelani Baldwin,Lavinia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
3/13/17 0:00,6/28/17 0:00,13,3375,2017-03,XvSpZbgb,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zg6B4Jiv,,0,Tamekah@modocorp.com,Chaim Vincent,Xaviera@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
4/23/17 0:00,7/11/17 0:00,67,741,2017-04,j1Nambdn,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ztWEJG3j,,0,Tamekah@modocorp.com,Chaim Vincent,Xaviera@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
9/7/17 0:00,7/10/17 0:00,62,3543,2017-09,HsVapgiQ,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SwqC9PQ5,,1,Jolene@modocorp.com,Hedley Hopper,Kerry@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
4/9/17 0:00,4/5/17 0:00,58,3142,2017-04,ooWulYqo,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pvtpl8rP,,0,Kimberley@modocorp.com,Kendall Cross,Jelani@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
11/5/17 0:00,5/19/17 0:00,40,3349,2017-11,f60QK34v,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lPJP6mLm,,0,Wilma@modocorp.com,Uma Martinez,Lionel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
1/24/18 0:00,4/17/17 0:00,26,2096,2018-01,IJ3SA6ek,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lsDATudf,,1,Germane@modocorp.com,Whoopi Diaz,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
4/8/17 0:00,9/21/17 0:00,42,2698,2017-04,DhFwqIBM,email,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blLVQlId,,1,Kendall@modocorp.com,Micah Barry,Uma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
3/16/18 0:00,4/4/17 0:00,27,3210,2018-03,eMblAAKA,email,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FmwJjLvj,,0,Jescie@modocorp.com,Riley Mcgowan,Lila@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
3/13/18 0:00,1/30/18 0:00,50,2040,2018-03,lifEdurS,email,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HM649LGI,,1,Luke@modocorp.com,Kareem Cardenas,Jelani@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
3/24/18 0:00,4/13/17 0:00,55,2111,2018-03,cwQWpJ2O,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UKqaUfTC,,1,Kendall@modocorp.com,Faith Conner,Blaine@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
3/21/17 0:00,7/26/17 0:00,20,1087,2017-03,1NtOHuT1,email,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cejDlKO,,0,Wilma@modocorp.com,Shelley Love,Aphrodite@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
1/28/18 0:00,8/27/17 0:00,71,354,2018-01,InJl5HdI,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GqWNggFh,,0,Germane@modocorp.com,Whoopi Diaz,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
7/25/17 0:00,9/6/17 0:00,14,609,2017-07,YC5x8wmy,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QCOhqYDw,,0,Vielka@modocorp.com,Blossom Santiago,Virginia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
11/5/17 0:00,5/2/17 0:00,25,2758,2017-11,a1Tkb0IQ,api,good,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,csI7QduU,,0,Forrest@modocorp.com,Barbara Sawyer,Shelley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
4/8/17 0:00,3/23/17 0:00,28,104,2017-04,wycK6OIQ,email,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fmuq5zR,,0,Luke@modocorp.com,Kareem Cardenas,Jelani@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
10/22/17 0:00,10/26/17 0:00,28,1393,2017-10,6Rak7HtL,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cT3qbN1h,,1,Wilma@modocorp.com,Uma Martinez,Lionel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
3/21/17 0:00,7/1/17 0:00,44,1637,2017-03,0H9MRDDq,email,bad,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cVkGVlxq,,1,Hyacinth@modocorp.com,Lavinia House,Forrest@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
11/15/17 0:00,4/8/17 0:00,31,616,2017-11,EKDEs3tw,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WwtCDYkC,,0,Quail@modocorp.com,Yuri Bean,Ifeoma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
10/8/17 0:00,11/11/17 0:00,23,92,2017-10,6dwjNNR5,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zHTCJJae,,1,Armand@modocorp.com,Fulton Hopper,Riley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
10/13/17 0:00,9/7/17 0:00,19,2669,2017-10,XJ41TOdH,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8XhzvET,,1,Tamekah@modocorp.com,Chaim Vincent,Xaviera@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
12/13/17 0:00,7/23/17 0:00,29,827,2017-12,c2F8LrfJ,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QR00UC1H,,0,Lamar@modocorp.com,Jelani Baldwin,Lavinia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
7/19/17 0:00,3/27/18 0:00,22,1800,2017-07,VIgLxA7V,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VCGQJQp9,,1,Lavinia@modocorp.com,Rigel Alston,Nissim@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
3/8/17 0:00,4/24/17 0:00,49,2617,2017-03,7P9xKD9A,api,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY9xMdPh,,1,Baxter@modocorp.com,Leslie Oneal,Fulton@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
5/14/17 0:00,3/29/18 0:00,48,285,2017-05,r9SxneCS,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IyTPdbZX,,0,Wilma@modocorp.com,Uma Martinez,Lionel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
1/28/18 0:00,12/21/17 0:00,68,3717,2018-01,qZZRrgu7,email,bad,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pDa9s6wZ,,1,Hyacinth@modocorp.com,Lavinia House,Forrest@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
6/7/17 0:00,3/6/17 0:00,66,3167,2017-06,sAtdBVNC,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUJr4z5U,,0,Tamekah@modocorp.com,Chaim Vincent,Xaviera@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
6/19/17 0:00,7/8/17 0:00,36,3569,2017-06,mQmhC3Qb,api,good,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9NoDCDDF,,0,Forrest@modocorp.com,Barbara Sawyer,Shelley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
4/1/17 0:00,12/26/17 0:00,46,1476,2017-04,Ku2tC9hi,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HupNYxTH,,1,Kimberley@modocorp.com,Kendall Cross,Jelani@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
8/3/17 0:00,6/22/17 0:00,60,3265,2017-08,0HjiuGLs,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3updWz6T,,0,Abra@modocorp.com,Lunea Beasley,Shad@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
8/30/17 0:00,2/10/18 0:00,7,1568,2017-08,81xwpuJz,api,good,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46iH3nIm,,0,Rudyard@modocorp.com,Colton Baldwin,Noble@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
6/22/17 0:00,10/2/17 0:00,19,966,2017-06,8uRbvECo,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h7liGK0M,,0,Germane@modocorp.com,Whoopi Diaz,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
3/2/17 0:00,11/5/17 0:00,12,3867,2017-03,lr7OOsAp,email,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BmDprGRG,,0,Wilma@modocorp.com,Shelley Love,Aphrodite@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
1/30/18 0:00,6/16/17 0:00,47,1756,2018-01,kyU9PeF2,email,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ljr0GnPU,,1,Hoyt@modocorp.com,Lila Villarreal,Lawrence@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/9/17 0:00,12/8/17 0:00,66,3423,2017-03,bxVM1hZG,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RkSBV9i8,,0,Willow@modocorp.com,Isabella Robbins,Jolene@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
10/18/17 0:00,2/14/18 0:00,19,1647,2017-10,LLFkbSoH,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6XpoxXzb,,1,Vielka@modocorp.com,Blossom Santiago,Virginia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
8/27/17 0:00,8/7/17 0:00,12,3282,2017-08,pMYdJeWj,api,unoffered,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LJaezF3X,,0,Riley@modocorp.com,Palmer Mullen,Venus@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
3/16/17 0:00,9/3/17 0:00,43,3361,2017-03,qEeecVuy,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z7wGBDrH,,1,Rajah@modocorp.com,Karina Ortega,Chaim@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
3/23/18 0:00,3/8/17 0:00,2,895,2018-03,iy342ghX,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cqaAjflI,,1,Rajah@modocorp.com,Karina Ortega,Chaim@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
